alarm_id,category,code,description,message,reaction,remedy,system
10207,NCK,10207,"An error has occurred on activating/deactivating the digitizing module; e.g. not in channel ready state, already activated, etc.",Channel %1 error when selecting or deselecting the digitize function,"Alarm display. Overview of Alarms 01/2008 NCK alarms 2-88 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008",Press RESET.,Siemens 840D
10208,NCK,10208,"After block search with calculation, the control is in the desired state. The program can now be started with NC Start or the state can be changed for the time being with overstore/jog.",Channel %1 continue program with NC start,Interpreter stop Alarm display. NC Stop on alarm.,Press NC Start.,Siemens 840D
10209,NCK,10209,"Internal alarm which only initiates the alarm response NC Stop. The alarm is output in the following situations: - If $MN_SEARCH_RUN_MODE bit 0 ==1 and the last action block is loaded in the main run after block search. Alarm 10208 is then activated as a function of the NC/PLC interface signal DB21-30 DBX1.6 (PLC action finished). - Search alarm 10208 has been suppressed by the PI service _N_FINDBL (third decade of the parameter supplied with ""2""). Alarm 10209 is set as a function of whether or",Channel %1 internal NC stop after block search,Interpreter stop NC Stop on alarm.,NC-Start,Siemens 840D
10222,NCK,10222,"This channel has received a negative acknowledgment from the inter-channel communication because the destination channel number is not known, e.g.: START(x) or WAITE(x) but channel x has not been initialized",Channel %1 inter-channel communication not possible,Alarm display.,This is an indication of possible discrepancies. The program continues if no acknowledgment is called for.,Siemens 840D
10223,NCK,10223,"This channel has received a negative acknowledgment from the inter-channel communication because this command is already active or has not yet been terminated, e.g.: INIT(x,""ncprog"") but a program select request is already active for channel x.",Channel %1: Command %2 is already occupied,Alarm display.,This is an indication of possible discrepancies. The program continues if no acknowledgment is called for.,Siemens 840D
10225,NCK,10225,The channel has received a command. The command cannot be executed.,Channel %1: command denied,Alarm display.,Press RESET. NCK alarms 01/2008,Siemens 840D
10261,NCK,10261,The internal communication between the NCK modules that evaluate the channel-specific VDI signals (START/STOP/RESET/DDTG/ASUBS/...) and the block preparation are overloaded. The block preparation modules are not being allocated enough computing time.,Channel %1 communication overload for block preparation,NC not ready. Channel not ready. NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,More processor time must be allocated to the block preparation modules. Machine data $MN_IPO_SYSCLOCK_TIME_RATIO or $MN_SYSCLOCK_CYCLE_TIME can be increased for this purpose.,Siemens 840D
10299,NCK,10299,The Auto-Repos function (operating mode) was selected in the channel but is not implemented.,Channel %1 Auto-Repos function is not enabled,Alarm display.,This message is purely informational.,Siemens 840D
10600,NCK,10600,An auxiliary function output is programmed in a thread cutting block.,Channel %1 block %2 auxiliary function during thread cutting active,Alarm display.,Consequential errors can occur if the machining path of the thread block is too short and further blocks (thread blocks) follow in which no machining stop may occur. Possible remedial measures: -,Siemens 840D
10601,NCK,10601,"This alarm occurs only when several blocks with G33 follow in succession. The block end velocity in the specified block is zero, although a further thread cutting block follows. The reasons for this can be, for instance: - G9 - Auxiliary function after motion - Auxiliary function output before the motion of the following block - Positioning axis in the block",Channel %1 block %2 zero velocity at block end point during thread,"Interpreter stop NC Start disable in this channel. Interface signals are set. Alarm display. Overview of Alarms 01/2008 NCK alarms 2-90 © Siemens AG, 2008. All Rights Reserved SINUMERIK 840D sl, 840Di sl, SINAMICS, Diagnostics Manual (DAsl), 01/2008","Please inform the authorized personnel/service department. Modify the NC part program by removing any programmed ""Stop at end of block"" G09. Modify general machine data MD 11110 $MN_AUXFU_GROUP_SPEC [n] for selecting the output time of an auxiliary function group by changing ""Auxiliary function output before/after the movement"" to ""Auxiliary function output during the movement"". Bit 5 = 1: Auxiliary function output before movement Bit 6 = 1: Auxiliary function output during movement Bit 7 = 1: A",Siemens 840D
10602,NCK,10602,"In the displayed thread block, the axis would exceed its maximum velocity when the spindle override is in the maximum position.",Channel %1 block %2 velocity limitation during thread cutting,Local alarm reaction. Alarm display.,"If the axis velocity is not limited (faultless thread) no remedial measures are necessary. Otherwise, a lower spindle speed must be programmed for the thread block.",Siemens 840D
10604,NCK,10604,The thread lead increase is causing an axis overload. A spindle override of 100% is assumed during verification.,Channel %1 block %2 thread lead increase too high,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display.,"Reduce the spindle speed, thread lead increase or path length in the NC program.",Siemens 840D
10605,NCK,10605,The thread lead decrease is causing an axis standstill in the thread block.,Channel %1 block %2 thread lead decrease too high,Correction block is reorganized. Local alarm reaction. Interface signals are set. Alarm display.,Reduce the thread lead decrease or path length in the NC program.,Siemens 840D
10607,NCK,10607,The current frame is corrupting the reference between the thread length and the thread lead.,Channel %1 block %2 thread with frame not executable,Local alarm reaction. NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm at block end.,"- Perform thread cutting with G33, G34, G35 without a frame. - Use G63 or G331/G332. NCK alarms 01/2008",Siemens 840D
10610,NCK,10610,"An axis/spindle has been positioned over several NC blocks using the POSA/SPOSA instruction. The programmed target position had not yet been reached (""exact stop fine"" window) when the axis/spindle was reprogrammed. Example: N100 POSA[U]=100 : N125 X... Y... U... ; e.g.: U axis still travels from N100!",Channel %1 axis %2 not stopped,NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm.,Check and correct the part program (analyze whether motion beyond block boundaries is appropriate here). Prevent block change by means of the keyword WAITP for axes or WAITS for spindles until the positioning axes or positioning spindles have also reached their target position. Example for axes: N100 POSA[U]=100 : N125 WAITP(U) N130 X... Y... U... Example for spindles: N100 SPOSA[2]=77 : N125 WAITS(2) N130 M6,Siemens 840D
10620,NCK,10620,"During the traversing motion, the system detected that the software limit switch would be traversed in the direction indicated. Exceeding the traversing range was not detected during block preparation because there has either been a motion overlay or a zero offset has been executed or a coordinate transformation is active.",Channel %1 block %3 axis %2 at software limit switch %4,Local alarm reaction. NC Start disable in this channel. Interface signals are set. Alarm display. NC Stop on alarm at block end.,"Depending on the reason for this alarm being triggered, the following remedial measures should be undertaken: - Handwheel override: Cancel the motion overlay and avoid this or keep it smaller when the program is repeated. - Transformation: Check the preset/programmed zero offsets (current frame). If the values are correct, the tool holder (fixture) must be moved in order to avoid triggering the same alarm when the program is repeated, which would again cause the program to be aborted.",Siemens 840D
